Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
C,Training,31,Tom knocked on the pig with the pan,knocked on,pig,pan,pigladle,Sentence,1,InstControl,7,tompigpan_nopauses.mp3,tompigpaninstleft_context.png,tompigpanmodright_context.png,tompigpanmodright_context.png,tompigpaninstleft_context.png,2,mod,inst,R,L,560,2907,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigpanmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigpaninstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tompigpan_nopauses.mp3?raw=true,0.397313421
C,Training,31,Who did not do it?,knocked on,NA,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true,0.397313421
C,Training,29,Tom knocked on the frog with the watering can,knocked on,frog,watering can,frogmallet,Sentence,1,InstControl,5,tomfrogwateringcan_nopauses.mp3,tomfrogwateringcaninstleft_context.png,tomfrogwateringcanmodright_context.png,tomfrogwateringcanmodright_context.png,tomfrogwateringcaninstleft_context.png,2,mod,inst,R,L,551,3555,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfrogwateringcanmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfrogwateringcaninstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfrogwateringcan_nopauses.mp3?raw=true,0.40590506
C,Training,29,Who did it?,knocked on,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.40590506
C,Training,74,Kate jabbed the cow with the sack,jabbed,cow,sack,cowmallet,Sentence,1,InstControl,2,katecowsack_nopauses.mp3,katecowsackinstright_context.png,katecowsackmodleft_context.png,katecowsackinstright_context.png,katecowsackmodleft_context.png,1,inst,mod,L,R,413,2738,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katecowsackinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katecowsackmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katecowsack_nopauses.mp3?raw=true,0.407070609
C,Training,74,Who did not do it?,jabbed,NA,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true,0.407070609
C,Training,42,Kate hammered the turtle with the tape,hammered,turtle,tape,turtletennisracket,Sentence,1,InstControl,6,kateturtletape_nopauses.mp3,kateturtletapeinstleft_context.png,kateturtletapemodright_context.png,kateturtletapemodright_context.png,kateturtletapeinstleft_context.png,2,mod,inst,R,L,392,2648,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtletapemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtletapeinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtletape_nopauses.mp3?raw=true,0.41074848
C,Training,42,Who did it?,hammered,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.41074848
C,Training,52,Kate tapped the lion with the jewel,tapped,lion,jewel,lionmallet,Sentence,1,InstControl,4,katelionjewel_nopauses.mp3,katelionjewelinstright_context.png,katelionjewelmodleft_context.png,katelionjewelinstright_context.png,katelionjewelmodleft_context.png,1,inst,mod,L,R,353,2523,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katelionjewelinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katelionjewelmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katelionjewel_nopauses.mp3?raw=true,0.416853899
C,Training,52,Who did it?,tapped,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.416853899
C,Training,143,Tom smashed the buffalo with the fencepost,smashed,buffalo,fencepost,buffalooar,Sentence,1,InstControl,11,tombuffalofencepost_nopauses.mp3,tombuffalofencepostinstright_context.png,tombuffalofencepostmodleft_context.png,tombuffalofencepostinstright_context.png,tombuffalofencepostmodleft_context.png,1,inst,mod,L,R,592,3518,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalofencepostinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalofencepostmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalofencepost_nopauses.mp3?raw=true,0.417020224
C,Training,143,Who did it?,smashed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.417020224
C,Training,120,Kate stung the hawk with the colored pencil,stung,hawk,colored pencil,hawkoar,Sentence,1,InstControl,12,katehawkcoloredpencil_nopauses.mp3,katehawkcoloredpencilinstleft_context.png,katehawkcoloredpencilmodright_context.png,katehawkcoloredpencilmodright_context.png,katehawkcoloredpencilinstleft_context.png,2,mod,inst,R,L,436,2327,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katehawkcoloredpencilmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katehawkcoloredpencilinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katehawkcoloredpencil_nopauses.mp3?raw=true,0.417388193
C,Training,120,Who did it?,stung,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.417388193
C,Training,44,Kate hammered the girl with the sticky note,hammered,girl,sticky note,girloar,Sentence,1,InstControl,8,kategirlstickynote_nopauses.mp3,kategirlstickynoteinstleft_context.png,kategirlstickynotemodright_context.png,kategirlstickynotemodright_context.png,kategirlstickynoteinstleft_context.png,2,mod,inst,R,L,335,2784,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlstickynotemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlstickynoteinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlstickynote_nopauses.mp3?raw=true,0.424833975
C,Training,44,Who did it?,hammered,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.424833975
C,Training,117,Tom stung the whale with the colored pencil,stung,whale,colored pencil,whaleoar,Sentence,1,InstControl,9,tomwhalecoloredpencil_nopauses.mp3,tomwhalecoloredpencilinstright_context.png,tomwhalecoloredpencilmodleft_context.png,tomwhalecoloredpencilinstright_context.png,tomwhalecoloredpencilmodleft_context.png,1,inst,mod,L,R,598,3515,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalecoloredpencilinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalecoloredpencilmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomwhalecoloredpencil_nopauses.mp3?raw=true,0.429913234
C,Training,117,Who did it?,stung,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.429913234
C,Training,98,Kate crushed the cow with the tweezers,crushed,cow,tweezers,cowmallet,Sentence,1,InstControl,2,katecowtweezers_nopauses.mp3,katecowtweezersinstright_context.png,katecowtweezersmodleft_context.png,katecowtweezersinstright_context.png,katecowtweezersmodleft_context.png,1,inst,mod,L,R,367,3099,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katecowtweezersinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katecowtweezersmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katecowtweezers_nopauses.mp3?raw=true,0.442435039
C,Training,98,Who did it?,crushed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.442435039
C,Training,36,Kate knocked on the hawk with the pan,knocked on,hawk,pan,hawkladle,Sentence,1,InstControl,12,katehawkpan_nopauses.mp3,katehawkpaninstright_context.png,katehawkpanmodleft_context.png,katehawkpaninstright_context.png,katehawkpanmodleft_context.png,1,inst,mod,L,R,443,2751,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katehawkpaninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katehawkpanmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katehawkpan_nopauses.mp3?raw=true,0.445228851
C,Training,36,Who did it?,knocked on,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.445228851
C,Training,47,Tom hammered the buffalo with the sticky note,hammered,buffalo,sticky note,buffalooar,Sentence,1,InstControl,11,tombuffalostickynote_nopauses.mp3,tombuffalostickynoteinstright_context.png,tombuffalostickynotemodleft_context.png,tombuffalostickynoteinstright_context.png,tombuffalostickynotemodleft_context.png,1,inst,mod,L,R,556,3254,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalostickynoteinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalostickynotemodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalostickynote_nopauses.mp3?raw=true,0.4465046
C,Training,47,Who did it?,hammered,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.4465046
C,Training,92,Kate rubbed the girl with the walkie-talkie,rubbed,girl,walkie-talkie,girloar,Sentence,1,InstControl,8,kategirlwalkietalkie_nopauses.mp3,kategirlwalkietalkieinstleft_context.png,kategirlwalkietalkiemodright_context.png,kategirlwalkietalkiemodright_context.png,kategirlwalkietalkieinstleft_context.png,2,mod,inst,R,L,438,3389,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlwalkietalkiemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlwalkietalkieinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlwalkietalkie_nopauses.mp3?raw=true,0.44804476
C,Training,92,Who did it?,rubbed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.44804476
